Cycle No.,Cyctype,Date,Site,Location,Group,Plot,New tags ,Dead tags,Species,Tagstatus,,October dead cycle,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,32,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,33,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,34,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,35,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,36,NA,Litsea 1,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,5,37,NA,Psy flav,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,1,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,2,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,3,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,4,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,5,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,6,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,7,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,8,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,9,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,10,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,11,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,12,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,13,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,14,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,15,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,16,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,17,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,18,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,19,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,20,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,21,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,22,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,23,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,24,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,25,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,26,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,27,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,28,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,29,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,30,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,31,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,32,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,33,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,34,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,35,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,36,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,37,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,38,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,39,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,40,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,41,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,42,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,43,NA,SR,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,44,NA,Climber 1,,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,45,NA,Litsea 1,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,46,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,47,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,48,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,49,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,50,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,51,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,52,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,6,53,NA,SR,UT,Pig attack,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,1,NA,Cinnamomum 1,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,2,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,3,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,4,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,5,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,6,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,7,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,8,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,9,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,10,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,11,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,12,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,13,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,14,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,15,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,16,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,17,NA,SR,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,18,NA,Climber 1,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,19,NA,Climber 1,,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,20,NA,SR,UT,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,21,NA,SR,UT,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,22,NA,SR,UT,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,23,NA,SR,UT,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,24,NA,SR,UT,,,,,,,,,,
9,N,26-Jul-16,S19,L1,G3,7,25,NA,SR,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,1,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,2,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,5,1,NA,Cinnamomum 1,,Broken,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,6,3,NA,Cinnamomum 1,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,6,4,NA,Symp,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G1,7,1,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,1,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,2,2,NA,Cinnamomum 1,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,2,3,NA,Symp,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,6,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G2,7,1,NA,Cinnamomum 1,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,1,1,NA,SR,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,2,1,NA,Litsea 2,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,2,2,NA,Litsea 2,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,2,3,NA,Litsea 2,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,2,4,NA,SR,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,1,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,2,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,3,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,4,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,5,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,6,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,7,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,6,8,NA,Clausena,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L1,G3,7,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,1,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,2,2,NA,Litsea 2,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,5,2,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,5,3,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,5,4,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,5,5,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,5,6,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,2,NA,UID a,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,3,NA,UID a,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,4,NA,UID a,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,5,NA,UID b,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,6,NA,UID b,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,6,7,NA,UID c,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G1,7,4,NA,Litsea 2,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,1,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,2,2,NA,Crypto,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,2,3,NA,Crypto,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,2,4,NA,Psy flav,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,5,1,NA,Crypto,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,5,2,NA,Litsea 2,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,5,3,NA,UID 20,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,6,2,NA,Symp,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,6,3,NA,Olea,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G2,7,1,NA,Olea,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,1,2,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,1,3,NA,UID(u),UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,2,2,NA,Litsea 3/4,UT,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,6,9,NA,SR,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,7,6,NA,Lit mys,,,,,,,,,,,
9,N,24-Jul-16,S11,L2,G3,7,7,NA,Litsea 3/4,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,1,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,2,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,6,1,NA,Climber 5,,Opp dec climber,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,6,2,NA,Climber 5,UT,Opp dec climber,,,,,,,,,
9,N,24-Jul-16,S17,L1,G1,7,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,1,3,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,1,4,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,1,5,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,2,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,6,1,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,6,2,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,6,3,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G2,7,1,NA,UID 24,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,1,NA,UID 24,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,2,NA,UID 24,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,3,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,4,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,5,NA,Olea,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,1,6,NA,Cinnamomum 1,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,2,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,5,NA,NA,,,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,6,1,NA,UID(u),UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,6,2,NA,FLC,UT,,,,,,,,,,
9,N,24-Jul-16,S17,L1,G3,7,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,1,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,3,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,4,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,5,NA,Climber 2,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,6,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,7,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,8,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,9,NA,UID a,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,2,10,NA,UID b,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,5,1,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,5,2,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,6,1,NA,Canerium,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,6,2,NA,Climber 2,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G1,7,3,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,1,2,NA,Dimo,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,1,3,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,1,4,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,1,5,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,3,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,4,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,5,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,6,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,7,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,8,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,9,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,10,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,11,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,12,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,13,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,14,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,15,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,16,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,2,17,NA,UID 1,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,2,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,3,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,4,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,5,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,6,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,7,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,5,8,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,2,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,3,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,4,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,5,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,6,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,7,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,8,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,9,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,10,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,11,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,12,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,13,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,6,14,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,5,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,6,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,7,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,8,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,9,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G2,7,10,NA,Litsea 1,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,1,1,NA,UID 20,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,2,2,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,5,3,NA,FLC,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,5,4,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,6,1,NA,Symp,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,6,2,NA,Symp,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,6,3,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,6,4,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,6,5,NA,Litsea sp.,UT,Small seed,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,1,NA,Symp,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,2,NA,Symp,,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,3,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,4,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,5,NA,Symp,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L1,G3,7,6,NA,Olea,UT,Broken,,,,,,,,,
9,N,25-Jul-16,S7,L2,G1,1,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G1,2,1,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G1,5,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G1,6,1,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G1,7,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,1,1,NA,Cinnamomum 1,UT,Dead,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,2,3,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,2,4,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,2,5,NA,Artoh,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,2,6,NA,Artoh,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,5,12,NA,UID 25,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,6,8,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,6,9,NA,UID 25,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,7,7,NA,Climber 2,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,7,8,NA,UID 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G2,7,9,NA,Dimo,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,1,1,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,1,2,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,2,1,NA,Dimo,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,5,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,6,NA,NA,,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,7,3,NA,UID 24,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,7,4,NA,UID 24,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,7,5,NA,FLC,,,,,,,,,,,
9,N,25-Jul-16,S7,L2,G3,7,6,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,1,1,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,1,2,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,2,1,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,5,1,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,5,2,NA,Olea,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,6,1,NA,Cinnamomum 1,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G1,7,1,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,1,1,NA,Climber 2,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,2,1,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,5,1,NA,Psy flav,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,5,2,NA,Psy flav,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,5,3,NA,Poly,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,6,1,NA,Psy flav,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,1,NA,Psy flav,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,2,NA,Psy flav,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,3,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,4,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,5,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G2,7,6,NA,Psy flav,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,1,1,NA,Artoh,,Dying in July,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,2,1,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,2,2,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,2,3,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,2,4,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,2,5,NA,Poly,UT,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,5,2,NA,UID(u),,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,5,3,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,6,1,NA,UID 26,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,6,2,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,6,3,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,6,4,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,6,5,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,7,1,NA,Poly,,,,,,,,,,,
9,N,25-Jul-16,S7,L3,G3,7,2,NA,Poly,,,,,,,,,,,
9,N,16-Aug-16,S3,L3,G1,1,2,NA,UID 20,,,,,,,,,,,
9,N,16-Aug-16,S3,L3,G1,2,1,NA,Symp,,,,,,,,,,,
9,N,16-Aug-16,S3,L3,G1,2,2,NA,Climber 1,,,,,,,,,,,
9,N,16-Aug-16,S3,L3,G1,2,3,NA,Climber 1,,,,,,,,,,,
9,N,16-Aug-16,S3,L3,G1,2,4,NA,Climber 1,,,,,,,,,,,
